"Notes"	"State"	"State Code"	"Month Day, Year"	"Month Day, Year Code"	Avg Daily Max Air Temperature (F)	Record Count for Daily Max Air Temp (F)	Min Temp for Daily Max Air Temp (F)	Max Temp for Daily Max Air Temp (F)	Avg Daily Min Air Temperature (F)	Record Count for Daily Min Air Temp (F)	Min Temp for Daily Min Air Temp (F)	Max Temp for Daily Min Air Temp (F)	Avg Daily Max Heat Index (F)	Record Count for Daily Max Heat Index (F)	Min for Daily Max Heat Index (F)	Max for Daily Max Heat Index (F)
	"New Hampshire"	"33"	"Apr 25, 2011"	"2011/04/25"	55.71	168	50.80	60.70	45.50	168	37.50	51.20	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Apr 26, 2011"	"2011/04/26"	66.48	168	54.70	77.50	46.43	168	40.10	51.00	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Apr 27, 2011"	"2011/04/27"	74.36	168	64.70	77.90	52.73	168	46.90	61.80	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Apr 28, 2011"	"2011/04/28"	70.67	168	62.90	76.30	54.35	168	46.20	60.20	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Apr 29, 2011"	"2011/04/29"	61.39	168	50.80	69.30	46.44	168	38.00	54.70	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Apr 30, 2011"	"2011/04/30"	55.49	168	46.40	60.60	39.86	168	33.20	45.90	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"May 01, 2011"	"2011/05/01"	56.84	168	48.80	61.30	36.52	168	30.40	42.60	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"May 02, 2011"	"2011/05/02"	62.69	168	55.80	66.30	37.80	168	33.40	43.20	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"May 03, 2011"	"2011/05/03"	59.12	168	51.30	67.70	49.64	168	43.00	53.10	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"May 04, 2011"	"2011/05/04"	56.47	168	47.30	64.90	43.64	168	36.70	49.00	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"May 05, 2011"	"2011/05/05"	44.58	168	36.70	51.50	38.08	168	30.50	44.30	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"May 06, 2011"	"2011/05/06"	59.74	168	50.40	65.60	35.80	168	30.40	42.30	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"May 07, 2011"	"2011/05/07"	62.37	168	53.90	67.70	43.30	168	37.10	47.60	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"May 08, 2011"	"2011/05/08"	58.71	168	49.30	64.00	45.66	168	38.40	50.50	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"May 09, 2011"	"2011/05/09"	55.87	168	47.10	61.00	44.00	168	36.70	49.30	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"May 10, 2011"	"2011/05/10"	54.80	168	46.20	61.70	41.38	168	33.40	47.50	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"May 11, 2011"	"2011/05/11"	60.18	168	52.90	63.30	43.71	168	35.20	47.50	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"May 12, 2011"	"2011/05/12"	60.67	168	54.00	65.50	42.57	168	34.70	49.40	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"May 13, 2011"	"2011/05/13"	64.06	168	57.30	67.20	46.97	168	38.80	50.10	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"May 14, 2011"	"2011/05/14"	59.48	168	51.60	63.80	49.40	168	44.80	54.00	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"May 15, 2011"	"2011/05/15"	57.39	168	48.80	64.80	49.04	168	41.60	52.20	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"May 16, 2011"	"2011/05/16"	52.76	168	43.80	60.30	45.19	168	37.90	49.50	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"May 17, 2011"	"2011/05/17"	57.05	168	51.60	63.10	43.69	168	37.70	48.40	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"May 18, 2011"	"2011/05/18"	60.66	168	54.90	68.40	52.65	168	47.70	56.30	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"May 19, 2011"	"2011/05/19"	66.32	168	58.50	71.60	52.27	168	48.30	57.50	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"May 20, 2011"	"2011/05/20"	67.40	168	60.30	70.20	52.71	168	48.00	57.00	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"May 21, 2011"	"2011/05/21"	65.77	168	55.60	69.70	52.04	168	45.30	55.10	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"May 22, 2011"	"2011/05/22"	63.83	168	55.70	68.90	48.23	168	42.10	53.60	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"May 23, 2011"	"2011/05/23"	61.42	168	55.40	66.10	49.25	168	45.10	54.40	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"May 24, 2011"	"2011/05/24"	72.66	168	63.60	79.20	54.60	168	50.60	59.00	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"May 25, 2011"	"2011/05/25"	67.89	168	58.60	73.50	55.58	168	48.10	59.60	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"May 26, 2011"	"2011/05/26"	74.92	168	66.00	79.50	54.38	168	50.00	57.50	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"May 27, 2011"	"2011/05/27"	79.00	168	69.80	84.10	61.53	168	56.80	66.00	84.90	81	82.10	89.50
	"New Hampshire"	"33"	"May 28, 2011"	"2011/05/28"	75.58	168	66.80	80.50	61.24	168	57.40	65.00	83.57	3	83.50	83.60
	"New Hampshire"	"33"	"May 29, 2011"	"2011/05/29"	76.70	168	67.70	81.40	62.00	168	57.70	64.90	84.18	24	83.40	85.30
	"New Hampshire"	"33"	"May 30, 2011"	"2011/05/30"	77.28	168	67.50	83.00	60.04	168	51.00	66.30	84.52	46	82.30	88.10
	"New Hampshire"	"33"	"May 31, 2011"	"2011/05/31"	73.93	168	64.80	79.40	55.54	168	47.50	61.40	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Jun 01, 2011"	"2011/06/01"	82.07	168	73.40	85.40	57.61	168	53.90	63.20	89.53	135	82.90	94.80
	"New Hampshire"	"33"	"Jun 02, 2011"	"2011/06/02"	61.84	168	53.90	68.20	45.14	168	37.10	50.40	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Jun 03, 2011"	"2011/06/03"	58.67	168	48.80	64.00	43.62	168	37.10	48.70	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Jun 04, 2011"	"2011/06/04"	63.41	168	54.40	67.70	45.32	168	40.50	49.70	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Jun 05, 2011"	"2011/06/05"	65.38	168	57.70	68.70	45.43	168	40.20	48.50	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Jun 06, 2011"	"2011/06/06"	71.68	168	63.80	75.40	51.42	168	44.60	55.70	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Jun 07, 2011"	"2011/06/07"	75.23	168	66.20	80.00	56.28	168	51.20	60.80	81.60	1	81.60	81.60
	"New Hampshire"	"33"	"Jun 08, 2011"	"2011/06/08"	81.67	168	73.20	86.30	59.95	168	54.60	64.20	88.44	122	83.10	93.70
	"New Hampshire"	"33"	"Jun 09, 2011"	"2011/06/09"	82.40	168	71.80	88.30	65.57	168	57.80	70.90	93.49	116	83.70	101.10
	"New Hampshire"	"33"	"Jun 10, 2011"	"2011/06/10"	69.20	168	58.50	76.50	58.13	168	48.50	63.20	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Jun 11, 2011"	"2011/06/11"	59.21	168	50.70	64.00	49.54	168	42.20	53.90	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Jun 12, 2011"	"2011/06/12"	61.29	168	52.60	69.20	49.05	168	41.80	53.60	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Jun 13, 2011"	"2011/06/13"	63.34	168	54.40	67.90	48.14	168	42.50	54.80	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Jun 14, 2011"	"2011/06/14"	60.28	168	52.80	63.80	50.77	168	42.90	54.90	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Jun 15, 2011"	"2011/06/15"	73.10	168	65.20	76.70	51.32	168	47.20	55.50	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Jun 16, 2011"	"2011/06/16"	77.10	168	68.60	81.60	54.56	168	51.20	58.40	82.74	22	81.80	83.90
	"New Hampshire"	"33"	"Jun 17, 2011"	"2011/06/17"	72.62	168	67.00	76.10	58.63	168	52.70	62.30	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Jun 18, 2011"	"2011/06/18"	72.20	168	62.70	77.70	56.82	168	50.00	60.90	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Jun 19, 2011"	"2011/06/19"	63.68	168	54.50	69.20	50.79	168	45.50	56.10	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Jun 20, 2011"	"2011/06/20"	69.72	168	60.60	74.70	48.86	168	44.20	53.90	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Jun 21, 2011"	"2011/06/21"	73.05	168	64.20	77.90	56.38	168	49.00	59.70	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Jun 22, 2011"	"2011/06/22"	70.44	168	64.40	73.50	59.31	168	51.70	63.60	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Jun 23, 2011"	"2011/06/23"	64.25	168	56.60	70.30	54.33	168	49.00	57.60	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Jun 24, 2011"	"2011/06/24"	58.07	168	49.00	68.90	51.40	168	42.20	57.00	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Jun 25, 2011"	"2011/06/25"	64.19	168	56.00	71.60	51.24	168	44.20	55.30	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Jun 26, 2011"	"2011/06/26"	71.25	168	62.20	76.50	55.08	168	50.00	59.20	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Jun 27, 2011"	"2011/06/27"	77.08	168	69.20	80.90	58.98	168	51.00	63.80	83.10	10	82.60	83.90
	"New Hampshire"	"33"	"Jun 28, 2011"	"2011/06/28"	77.65	168	69.70	81.50	62.42	168	55.70	66.50	84.35	26	83.20	85.80
	"New Hampshire"	"33"	"Jun 29, 2011"	"2011/06/29"	73.68	168	65.30	80.20	57.21	168	50.50	62.50	82.95	2	82.80	83.10
	"New Hampshire"	"33"	"Jun 30, 2011"	"2011/06/30"	67.86	168	57.30	74.20	54.79	168	48.90	59.30	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Jul 01, 2011"	"2011/07/01"	70.35	168	62.00	74.20	53.00	168	49.10	58.70	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Jul 02, 2011"	"2011/07/02"	75.61	168	68.30	78.80	57.64	168	50.50	62.30	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Jul 03, 2011"	"2011/07/03"	75.78	168	67.90	80.30	60.49	168	55.90	63.80	83.20	5	82.90	83.50
	"New Hampshire"	"33"	"Jul 04, 2011"	"2011/07/04"	78.89	168	69.90	84.60	63.48	168	57.80	65.70	85.15	75	82.40	89.00
	"New Hampshire"	"33"	"Jul 05, 2011"	"2011/07/05"	78.19	168	68.60	84.00	63.24	168	56.20	68.90	83.48	66	81.50	86.60
	"New Hampshire"	"33"	"Jul 06, 2011"	"2011/07/06"	79.61	168	70.30	85.10	62.35	168	55.00	67.20	86.03	94	82.50	90.00
	"New Hampshire"	"33"	"Jul 07, 2011"	"2011/07/07"	72.84	168	62.20	80.60	58.90	168	48.60	65.90	82.45	2	82.30	82.60
	"New Hampshire"	"33"	"Jul 08, 2011"	"2011/07/08"	74.82	168	66.70	78.30	57.37	168	47.90	63.90	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Jul 09, 2011"	"2011/07/09"	72.74	168	62.20	79.60	57.11	168	52.50	62.10	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Jul 10, 2011"	"2011/07/10"	74.06	168	65.30	78.90	54.93	168	50.10	60.10	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Jul 11, 2011"	"2011/07/11"	81.39	168	72.80	86.00	61.60	168	57.60	64.70	86.97	120	82.50	92.10
	"New Hampshire"	"33"	"Jul 12, 2011"	"2011/07/12"	79.67	168	69.20	86.60	66.29	168	60.70	70.10	87.98	98	83.10	94.50
	"New Hampshire"	"33"	"Jul 13, 2011"	"2011/07/13"	74.57	168	63.20	82.40	57.00	168	50.30	63.60	82.60	20	81.50	83.90
	"New Hampshire"	"33"	"Jul 14, 2011"	"2011/07/14"	70.70	168	62.10	74.40	54.82	168	47.60	61.60	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Jul 15, 2011"	"2011/07/15"	74.87	168	66.30	79.20	54.95	168	50.40	59.40	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Jul 16, 2011"	"2011/07/16"	78.11	168	69.30	82.90	57.99	168	53.60	60.60	82.34	44	81.20	83.80
	"New Hampshire"	"33"	"Jul 17, 2011"	"2011/07/17"	81.30	168	72.20	86.60	61.75	168	55.70	65.80	86.22	120	82.40	90.00
	"New Hampshire"	"33"	"Jul 18, 2011"	"2011/07/18"	77.96	168	69.60	83.80	64.67	168	57.70	68.90	85.39	59	82.90	88.50
	"New Hampshire"	"33"	"Jul 19, 2011"	"2011/07/19"	77.28	168	66.80	83.60	60.07	168	51.50	66.50	83.98	49	81.90	86.60
	"New Hampshire"	"33"	"Jul 20, 2011"	"2011/07/20"	82.12	168	73.00	86.80	58.53	168	50.80	63.20	89.10	122	83.00	94.30
	"New Hampshire"	"33"	"Jul 21, 2011"	"2011/07/21"	87.61	168	78.30	94.10	67.90	168	60.60	71.30	100.18	163	84.00	111.20
	"New Hampshire"	"33"	"Jul 22, 2011"	"2011/07/22"	85.72	168	75.20	93.90	68.59	168	62.20	73.40	95.38	148	83.20	107.90
	"New Hampshire"	"33"	"Jul 23, 2011"	"2011/07/23"	83.62	168	73.20	92.20	65.86	168	60.20	69.80	91.62	124	83.10	98.60
	"New Hampshire"	"33"	"Jul 24, 2011"	"2011/07/24"	75.80	168	65.70	82.90	61.87	168	52.50	67.20	83.54	27	82.10	85.70
	"New Hampshire"	"33"	"Jul 25, 2011"	"2011/07/25"	70.69	168	62.60	75.50	56.68	168	49.90	62.30	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Jul 26, 2011"	"2011/07/26"	75.16	168	65.50	81.60	56.30	168	49.10	63.50	83.32	13	82.20	84.70
	"New Hampshire"	"33"	"Jul 27, 2011"	"2011/07/27"	73.29	168	63.40	80.30	58.97	168	52.10	64.00	81.20	1	81.20	81.20
	"New Hampshire"	"33"	"Jul 28, 2011"	"2011/07/28"	77.50	168	69.10	81.80	59.82	168	51.00	65.60	82.50	30	82.00	83.50
	"New Hampshire"	"33"	"Jul 29, 2011"	"2011/07/29"	76.88	168	70.70	81.30	60.09	168	52.90	65.10	83.62	4	83.00	84.20
	"New Hampshire"	"33"	"Jul 30, 2011"	"2011/07/30"	78.21	168	68.40	86.50	59.34	168	53.40	65.80	84.44	61	82.10	88.20
	"New Hampshire"	"33"	"Jul 31, 2011"	"2011/07/31"	79.04	168	69.70	85.40	58.71	168	52.00	63.70	84.36	73	82.00	87.20
	"New Hampshire"	"33"	"Aug 01, 2011"	"2011/08/01"	80.44	168	71.60	88.60	63.66	168	57.10	69.00	85.96	100	82.40	91.10
	"New Hampshire"	"33"	"Aug 02, 2011"	"2011/08/02"	72.67	168	61.70	83.60	59.72	168	50.60	65.80	82.04	12	81.30	83.30
	"New Hampshire"	"33"	"Aug 03, 2011"	"2011/08/03"	72.41	168	63.20	78.30	56.63	168	48.00	63.80	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Aug 04, 2011"	"2011/08/04"	73.46	168	65.20	77.30	60.19	168	50.70	64.70	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Aug 05, 2011"	"2011/08/05"	75.10	168	67.20	78.90	60.77	168	53.90	64.80	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Aug 06, 2011"	"2011/08/06"	80.33	168	72.60	87.00	63.79	168	58.20	66.50	86.12	92	82.70	90.80
	"New Hampshire"	"33"	"Aug 07, 2011"	"2011/08/07"	76.45	168	68.10	81.10	63.81	168	58.00	68.10	84.52	6	83.50	85.70
	"New Hampshire"	"33"	"Aug 08, 2011"	"2011/08/08"	75.83	168	66.20	83.30	63.97	168	56.30	69.00	83.55	19	82.20	85.30
	"New Hampshire"	"33"	"Aug 09, 2011"	"2011/08/09"	76.02	168	67.10	81.50	60.54	168	52.30	65.90	82.00	8	81.40	82.60
	"New Hampshire"	"33"	"Aug 10, 2011"	"2011/08/10"	74.82	168	65.20	81.10	59.90	168	54.00	63.70	83.16	7	82.40	83.70
	"New Hampshire"	"33"	"Aug 11, 2011"	"2011/08/11"	71.27	168	61.70	79.70	56.80	168	50.40	61.80	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Aug 12, 2011"	"2011/08/12"	70.36	168	60.20	78.00	54.89	168	48.40	60.30	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Aug 13, 2011"	"2011/08/13"	77.11	168	68.20	82.90	55.38	168	49.90	61.10	82.50	30	81.50	83.50
	"New Hampshire"	"33"	"Aug 14, 2011"	"2011/08/14"	75.09	168	66.90	81.80	61.67	168	56.00	66.40	82.14	5	81.50	82.80
	"New Hampshire"	"33"	"Aug 15, 2011"	"2011/08/15"	67.69	168	59.00	71.80	59.70	168	54.40	63.60	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Aug 16, 2011"	"2011/08/16"	67.58	168	59.40	71.20	57.01	168	50.60	61.60	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Aug 17, 2011"	"2011/08/17"	75.32	168	64.80	81.40	57.97	168	52.80	61.60	82.13	19	81.20	82.90
	"New Hampshire"	"33"	"Aug 18, 2011"	"2011/08/18"	78.50	168	69.40	83.40	59.46	168	52.00	64.40	83.95	65	82.00	86.40
	"New Hampshire"	"33"	"Aug 19, 2011"	"2011/08/19"	79.04	168	70.60	84.40	62.85	168	56.80	66.70	84.89	69	82.30	88.40
	"New Hampshire"	"33"	"Aug 20, 2011"	"2011/08/20"	77.94	168	69.90	81.60	62.86	168	56.50	67.00	83.44	37	82.40	84.80
	"New Hampshire"	"33"	"Aug 21, 2011"	"2011/08/21"	78.38	168	69.80	84.10	62.95	168	56.90	67.20	84.67	60	82.50	87.90
	"New Hampshire"	"33"	"Aug 22, 2011"	"2011/08/22"	67.97	168	58.30	75.80	54.01	168	48.50	59.40	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Aug 23, 2011"	"2011/08/23"	66.56	168	56.60	73.70	52.01	168	46.90	57.70	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Aug 24, 2011"	"2011/08/24"	75.15	168	66.60	81.00	54.61	168	50.30	59.20	81.33	3	80.90	81.70
	"New Hampshire"	"33"	"Aug 25, 2011"	"2011/08/25"	74.45	168	66.10	80.40	61.21	168	56.90	63.80	83.05	2	82.80	83.30
	"New Hampshire"	"33"	"Aug 26, 2011"	"2011/08/26"	75.44	168	66.00	82.30	62.33	168	54.20	67.50	82.37	16	81.80	83.40
	"New Hampshire"	"33"	"Aug 27, 2011"	"2011/08/27"	78.80	168	69.20	84.50	62.04	168	54.10	66.80	85.40	80	82.40	88.80
	"New Hampshire"	"33"	"Aug 28, 2011"	"2011/08/28"	69.83	168	62.40	74.20	59.32	168	51.80	64.70	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Aug 29, 2011"	"2011/08/29"	67.73	168	58.50	73.80	55.66	168	47.40	60.00	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Aug 30, 2011"	"2011/08/30"	71.56	168	62.70	75.70	53.63	168	46.20	57.60	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Aug 31, 2011"	"2011/08/31"	75.43	168	66.20	80.20	55.39	168	50.30	58.50	81.90	3	81.90	81.90
	"New Hampshire"	"33"	"Sep 01, 2011"	"2011/09/01"	71.96	168	64.20	76.90	57.05	168	51.90	61.00	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Sep 02, 2011"	"2011/09/02"	71.20	168	63.80	74.90	55.37	168	51.00	59.10	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Sep 03, 2011"	"2011/09/03"	81.62	168	73.30	85.10	57.69	168	54.70	62.70	89.47	120	83.50	94.60
	"New Hampshire"	"33"	"Sep 04, 2011"	"2011/09/04"	82.69	168	74.30	86.60	67.97	168	62.60	71.30	91.99	134	83.60	98.90
	"New Hampshire"	"33"	"Sep 05, 2011"	"2011/09/05"	75.94	168	67.40	82.30	63.41	168	56.20	68.30	85.01	23	83.00	87.10
	"New Hampshire"	"33"	"Sep 06, 2011"	"2011/09/06"	64.39	168	56.70	69.60	55.49	168	47.60	60.40	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Sep 07, 2011"	"2011/09/07"	58.90	168	50.80	63.20	52.98	168	47.20	59.10	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Sep 08, 2011"	"2011/09/08"	69.48	168	64.00	74.20	53.37	168	47.70	58.90	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Sep 09, 2011"	"2011/09/09"	71.71	168	62.40	77.00	56.52	168	50.00	59.90	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Sep 10, 2011"	"2011/09/10"	66.01	168	54.40	73.50	52.74	168	41.30	59.60	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Sep 11, 2011"	"2011/09/11"	67.22	168	59.80	71.10	50.95	168	38.80	58.70	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Sep 12, 2011"	"2011/09/12"	74.53	168	66.00	79.10	55.53	168	51.20	60.20	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Sep 13, 2011"	"2011/09/13"	75.16	168	66.50	79.20	63.48	168	55.30	67.00	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Sep 14, 2011"	"2011/09/14"	74.66	168	64.10	81.80	61.68	168	51.30	66.00	84.03	20	82.60	85.50
	"New Hampshire"	"33"	"Sep 15, 2011"	"2011/09/15"	67.09	168	53.10	77.30	44.93	168	36.60	53.80	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Sep 16, 2011"	"2011/09/16"	52.67	168	42.90	59.50	39.19	168	34.20	48.40	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Sep 17, 2011"	"2011/09/17"	56.43	168	48.20	60.30	37.03	168	32.10	46.20	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Sep 18, 2011"	"2011/09/18"	58.79	168	50.60	62.60	46.11	168	38.70	52.10	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Sep 19, 2011"	"2011/09/19"	60.97	168	52.40	65.60	44.70	168	38.40	51.30	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Sep 20, 2011"	"2011/09/20"	63.29	168	54.80	67.90	46.26	168	41.70	51.70	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Sep 21, 2011"	"2011/09/21"	71.88	168	63.20	76.30	53.01	168	46.60	57.50	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Sep 22, 2011"	"2011/09/22"	68.56	168	60.70	73.10	58.84	168	52.70	62.90	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Sep 23, 2011"	"2011/09/23"	74.30	168	67.50	76.90	59.30	168	52.50	64.10	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Sep 24, 2011"	"2011/09/24"	76.47	168	68.50	80.80	64.18	168	59.10	66.80	84.46	8	83.70	85.30
	"New Hampshire"	"33"	"Sep 25, 2011"	"2011/09/25"	76.86	168	67.90	81.70	62.51	168	55.50	67.60	83.91	31	82.30	85.40
	"New Hampshire"	"33"	"Sep 26, 2011"	"2011/09/26"	75.38	168	65.60	80.90	59.16	168	50.90	64.80	82.51	11	81.90	83.10
	"New Hampshire"	"33"	"Sep 27, 2011"	"2011/09/27"	73.41	168	64.50	78.10	59.09	168	50.30	64.10	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Sep 28, 2011"	"2011/09/28"	67.89	168	59.50	72.00	56.73	168	49.40	62.80	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Sep 29, 2011"	"2011/09/29"	65.22	168	56.70	70.60	55.52	168	49.60	60.80	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Sep 30, 2011"	"2011/09/30"	69.83	168	61.00	74.70	53.39	168	48.90	59.60	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Oct 01, 2011"	"2011/10/01"	60.09	168	51.40	67.90	50.37	168	40.60	60.20	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Oct 02, 2011"	"2011/10/02"	56.84	168	49.40	64.50	48.86	168	41.90	58.60	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Oct 03, 2011"	"2011/10/03"	62.56	168	55.70	65.70	48.98	168	42.30	56.80	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Oct 04, 2011"	"2011/10/04"	55.71	168	48.60	60.80	50.53	168	43.30	56.10	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Oct 05, 2011"	"2011/10/05"	55.42	168	44.20	62.90	37.79	168	31.90	47.20	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Oct 06, 2011"	"2011/10/06"	49.20	168	38.20	55.20	34.83	168	28.50	44.40	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Oct 07, 2011"	"2011/10/07"	56.17	168	47.40	60.10	34.58	168	28.30	42.80	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Oct 08, 2011"	"2011/10/08"	71.37	168	62.90	76.00	46.67	168	42.20	54.10	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Oct 09, 2011"	"2011/10/09"	73.70	168	64.40	79.80	54.50	168	47.90	61.60	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Oct 10, 2011"	"2011/10/10"	72.05	168	61.50	78.50	51.63	168	41.70	57.60	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Oct 11, 2011"	"2011/10/11"	62.13	168	53.70	66.90	45.71	168	38.60	51.20	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Oct 12, 2011"	"2011/10/12"	56.49	168	48.40	59.80	44.47	168	38.60	51.00	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Oct 13, 2011"	"2011/10/13"	60.96	168	52.30	67.60	48.94	168	41.30	55.60	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Oct 14, 2011"	"2011/10/14"	63.81	168	56.90	67.20	54.61	168	48.90	58.00	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Oct 15, 2011"	"2011/10/15"	57.03	168	48.90	63.30	47.27	168	39.40	53.80	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Oct 16, 2011"	"2011/10/16"	53.82	168	44.00	60.00	46.56	168	39.10	52.90	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Oct 17, 2011"	"2011/10/17"	55.07	168	45.70	61.80	45.39	168	38.80	50.20	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Oct 18, 2011"	"2011/10/18"	55.36	168	45.40	61.80	43.98	168	38.30	49.40	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Oct 19, 2011"	"2011/10/19"	55.13	168	47.50	60.10	46.70	168	37.30	54.40	Missing	0	Missing	Missing
	"New Hampshire"	"33"	"Oct 20, 2011"	"2011/10/20"	63.84	168	53.90	69.50	50.37	168	43.50	55.60	Missing	0	Missing	Missing
