"Notes"	"State"	"State Code"	"Month, Year"	"Month, Year Code"	Avg Daily Sunlight (KJ/m²)	# of Observations for Daily Sunlight	Min Daily Sunlight	Max Daily Sunlight
	"New Hampshire"	"33"	"Mar, 1993"	"1993/03"	13902.17	5208	4279.40	24178.50
	"New Hampshire"	"33"	"Apr, 1993"	"1993/04"	16135.12	5040	5458.50	30220.10
	"New Hampshire"	"33"	"May, 1993"	"1993/05"	20031.91	5208	5587.00	31602.20
	"New Hampshire"	"33"	"Jun, 1993"	"1993/06"	21360.41	5040	5515.10	33075.00
	"New Hampshire"	"33"	"Jul, 1993"	"1993/07"	20843.11	5208	8438.70	31081.50
	"New Hampshire"	"33"	"Aug, 1993"	"1993/08"	19248.56	5208	8157.30	27920.90
	"New Hampshire"	"33"	"Sep, 1993"	"1993/09"	13707.51	5040	3692.40	22600.30
	"New Hampshire"	"33"	"Oct, 1993"	"1993/10"	10120.99	5208	2705.10	17488.70
	"New Hampshire"	"33"	"Nov, 1993"	"1993/11"	7625.74	5040	2243.20	13698.10
	"New Hampshire"	"33"	"Dec, 1993"	"1993/12"	5913.21	5208	1887.30	9686.20
	"New Hampshire"	"33"	"Jan, 1994"	"1994/01"	7011.89	5208	2275.90	11109.80
	"New Hampshire"	"33"	"Feb, 1994"	"1994/02"	9707.26	4704	3223.40	17325.50
	"New Hampshire"	"33"	"Mar, 1994"	"1994/03"	13426.52	5208	4817.40	22713.60
	"New Hampshire"	"33"	"Apr, 1994"	"1994/04"	17041.47	5040	5145.00	29921.00
	"New Hampshire"	"33"	"May, 1994"	"1994/05"	19451.86	5208	5332.80	31408.50
	"New Hampshire"	"33"	"Jun, 1994"	"1994/06"	21375.64	5040	7592.10	33212.00
	"New Hampshire"	"33"	"Jul, 1994"	"1994/07"	21686.29	5208	5838.50	31035.30
	"New Hampshire"	"33"	"Aug, 1994"	"1994/08"	19452.23	5208	5384.60	29454.50
	"New Hampshire"	"33"	"Sep, 1994"	"1994/09"	13991.86	5040	3529.80	23992.50
	"New Hampshire"	"33"	"Oct, 1994"	"1994/10"	11282.28	5208	2890.10	17610.40
	"New Hampshire"	"33"	"Nov, 1994"	"1994/11"	7526.91	5040	2217.50	13320.10
	"New Hampshire"	"33"	"Dec, 1994"	"1994/12"	6547.85	5208	2108.60	9535.20
	"New Hampshire"	"33"	"Jan, 1995"	"1995/01"	6055.69	5208	1791.10	11461.10
	"New Hampshire"	"33"	"Feb, 1995"	"1995/02"	9945.47	4704	3169.60	17116.70
	"New Hampshire"	"33"	"Mar, 1995"	"1995/03"	12611.56	5208	4285.90	24842.40
	"New Hampshire"	"33"	"Apr, 1995"	"1995/04"	17119.48	5040	6466.40	28564.80
	"New Hampshire"	"33"	"May, 1995"	"1995/05"	18410.90	5208	6269.10	31465.00
	"New Hampshire"	"33"	"Jun, 1995"	"1995/06"	23431.09	5040	7498.90	33076.00
	"New Hampshire"	"33"	"Jul, 1995"	"1995/07"	20842.58	5208	6275.30	30435.00
	"New Hampshire"	"33"	"Aug, 1995"	"1995/08"	20010.76	5208	4996.20	29160.00
	"New Hampshire"	"33"	"Sep, 1995"	"1995/09"	15395.46	5040	3675.50	24058.40
	"New Hampshire"	"33"	"Oct, 1995"	"1995/10"	10801.62	5208	3155.20	19297.10
	"New Hampshire"	"33"	"Nov, 1995"	"1995/11"	6414.96	5040	2028.10	12993.10
	"New Hampshire"	"33"	"Dec, 1995"	"1995/12"	5420.83	5208	1914.60	9287.10
	"New Hampshire"	"33"	"Jan, 1996"	"1996/01"	6741.25	5208	1763.30	10749.30
	"New Hampshire"	"33"	"Feb, 1996"	"1996/02"	8539.73	4872	2484.20	16200.80
	"New Hampshire"	"33"	"Mar, 1996"	"1996/03"	15552.65	5208	4366.90	25732.90
	"New Hampshire"	"33"	"Apr, 1996"	"1996/04"	16378.12	5040	4446.80	27939.00
	"New Hampshire"	"33"	"May, 1996"	"1996/05"	19765.61	5208	5883.90	31671.50
	"New Hampshire"	"33"	"Jun, 1996"	"1996/06"	19955.55	5040	6868.10	32635.70
	"New Hampshire"	"33"	"Jul, 1996"	"1996/07"	19950.45	5208	6978.20	31030.70
	"New Hampshire"	"33"	"Aug, 1996"	"1996/08"	20907.85	5208	10775.80	28465.10
	"New Hampshire"	"33"	"Sep, 1996"	"1996/09"	13406.36	5040	4263.00	23935.20
	"New Hampshire"	"33"	"Oct, 1996"	"1996/10"	10739.76	5208	2652.70	17916.80
	"New Hampshire"	"33"	"Nov, 1996"	"1996/11"	6365.54	5040	1823.40	13580.20
	"New Hampshire"	"33"	"Dec, 1996"	"1996/12"	4924.38	5208	1584.00	9424.00
	"New Hampshire"	"33"	"Jan, 1997"	"1997/01"	6209.22	5208	1915.00	10987.40
	"New Hampshire"	"33"	"Feb, 1997"	"1997/02"	9848.59	4704	2224.00	15914.20
	"New Hampshire"	"33"	"Mar, 1997"	"1997/03"	13176.48	5208	3881.30	23252.60
	"New Hampshire"	"33"	"Apr, 1997"	"1997/04"	17077.97	5040	5109.00	29266.70
	"New Hampshire"	"33"	"May, 1997"	"1997/05"	16908.91	5208	6858.00	32037.30
	"New Hampshire"	"33"	"Jun, 1997"	"1997/06"	23204.78	5040	6659.40	33076.50
	"New Hampshire"	"33"	"Jul, 1997"	"1997/07"	22219.23	5208	7749.10	31259.80
	"New Hampshire"	"33"	"Aug, 1997"	"1997/08"	18557.33	5208	5392.10	29033.90
	"New Hampshire"	"33"	"Sep, 1997"	"1997/09"	14243.83	5040	3702.40	22218.60
	"New Hampshire"	"33"	"Oct, 1997"	"1997/10"	10872.42	5208	2709.20	18831.30
	"New Hampshire"	"33"	"Nov, 1997"	"1997/11"	6646.73	5040	2223.50	13210.80
	"New Hampshire"	"33"	"Dec, 1997"	"1997/12"	5744.26	5208	1957.80	9522.30
	"New Hampshire"	"33"	"Jan, 1998"	"1998/01"	5915.48	5208	1719.80	11005.80
	"New Hampshire"	"33"	"Feb, 1998"	"1998/02"	10159.08	4704	3566.20	15869.80
	"New Hampshire"	"33"	"Mar, 1998"	"1998/03"	13146.08	5208	4273.50	24455.10
	"New Hampshire"	"33"	"Apr, 1998"	"1998/04"	18424.43	5040	5009.60	30226.60
	"New Hampshire"	"33"	"May, 1998"	"1998/05"	20883.07	5208	5659.40	31717.40
	"New Hampshire"	"33"	"Jun, 1998"	"1998/06"	18695.14	5040	6883.80	32539.40
	"New Hampshire"	"33"	"Jul, 1998"	"1998/07"	21844.77	5208	7308.00	30970.60
	"New Hampshire"	"33"	"Aug, 1998"	"1998/08"	19301.72	5208	7510.50	29907.70
	"New Hampshire"	"33"	"Sep, 1998"	"1998/09"	15543.89	5040	4428.00	23153.40
	"New Hampshire"	"33"	"Oct, 1998"	"1998/10"	10236.50	5208	2914.20	18631.30
	"New Hampshire"	"33"	"Nov, 1998"	"1998/11"	7255.64	5040	1996.40	13414.00
	"New Hampshire"	"33"	"Dec, 1998"	"1998/12"	6379.56	5208	2048.20	9391.20
	"New Hampshire"	"33"	"Jan, 1999"	"1999/01"	6264.19	5208	2250.70	12004.20
	"New Hampshire"	"33"	"Feb, 1999"	"1999/02"	10617.03	4704	3164.40	16638.80
	"New Hampshire"	"33"	"Mar, 1999"	"1999/03"	14103.46	5208	3820.70	24438.40
	"New Hampshire"	"33"	"Apr, 1999"	"1999/04"	18131.33	5040	5708.60	29175.80
	"New Hampshire"	"33"	"May, 1999"	"1999/05"	22127.23	5208	5793.40	31482.70
	"New Hampshire"	"33"	"Jun, 1999"	"1999/06"	22770.16	5040	8125.00	33257.60
	"New Hampshire"	"33"	"Jul, 1999"	"1999/07"	22292.91	5208	9907.20	31148.80
	"New Hampshire"	"33"	"Aug, 1999"	"1999/08"	18509.67	5208	4961.60	29323.10
	"New Hampshire"	"33"	"Sep, 1999"	"1999/09"	15184.25	5040	3848.10	24169.20
	"New Hampshire"	"33"	"Oct, 1999"	"1999/10"	11075.11	5208	2393.80	19011.70
	"New Hampshire"	"33"	"Nov, 1999"	"1999/11"	6862.44	5040	2524.40	13863.30
	"New Hampshire"	"33"	"Dec, 1999"	"1999/12"	6017.95	5208	1806.30	9866.50
	"New Hampshire"	"33"	"Jan, 2000"	"2000/01"	6431.17	5208	2187.20	11602.60
	"New Hampshire"	"33"	"Feb, 2000"	"2000/02"	9596.07	4872	3067.80	16459.00
	"New Hampshire"	"33"	"Mar, 2000"	"2000/03"	14317.25	5208	3861.70	23859.70
	"New Hampshire"	"33"	"Apr, 2000"	"2000/04"	15156.64	5040	5449.20	28957.90
	"New Hampshire"	"33"	"May, 2000"	"2000/05"	18917.20	5208	7811.30	31307.70
	"New Hampshire"	"33"	"Jun, 2000"	"2000/06"	20432.40	5040	7117.50	32437.20
	"New Hampshire"	"33"	"Jul, 2000"	"2000/07"	20312.05	5208	5907.30	31461.60
	"New Hampshire"	"33"	"Aug, 2000"	"2000/08"	19085.30	5208	4700.40	28137.30
	"New Hampshire"	"33"	"Sep, 2000"	"2000/09"	15267.44	5040	5392.10	23834.20
	"New Hampshire"	"33"	"Oct, 2000"	"2000/10"	10842.57	5208	2335.90	18870.60
	"New Hampshire"	"33"	"Nov, 2000"	"2000/11"	6816.81	5040	1877.90	13054.80
	"New Hampshire"	"33"	"Dec, 2000"	"2000/12"	5979.37	5208	1743.70	9822.80
	"New Hampshire"	"33"	"Jan, 2001"	"2001/01"	6633.59	5208	2124.00	11189.70
	"New Hampshire"	"33"	"Feb, 2001"	"2001/02"	9711.92	4704	2968.80	16505.40
	"New Hampshire"	"33"	"Mar, 2001"	"2001/03"	13684.08	5208	3821.40	22971.00
	"New Hampshire"	"33"	"Apr, 2001"	"2001/04"	19952.62	5040	5706.20	30013.80
	"New Hampshire"	"33"	"May, 2001"	"2001/05"	20993.91	5208	6309.00	31024.10
	"New Hampshire"	"33"	"Jun, 2001"	"2001/06"	22962.40	5040	6774.50	32850.00
	"New Hampshire"	"33"	"Jul, 2001"	"2001/07"	22031.77	5208	9440.90	30278.20
	"New Hampshire"	"33"	"Aug, 2001"	"2001/08"	21323.63	5208	7496.70	29490.30
	"New Hampshire"	"33"	"Sep, 2001"	"2001/09"	16257.20	5040	4288.00	23973.90
	"New Hampshire"	"33"	"Oct, 2001"	"2001/10"	11457.07	5208	3356.60	18039.80
	"New Hampshire"	"33"	"Nov, 2001"	"2001/11"	7631.05	5040	1971.60	12794.20
	"New Hampshire"	"33"	"Dec, 2001"	"2001/12"	5915.63	5208	1533.30	9445.70
	"New Hampshire"	"33"	"Jan, 2002"	"2002/01"	6027.69	5208	2005.90	10896.20
	"New Hampshire"	"33"	"Feb, 2002"	"2002/02"	9579.96	4704	2964.30	15368.10
	"New Hampshire"	"33"	"Mar, 2002"	"2002/03"	13676.05	5208	4903.50	24353.80
	"New Hampshire"	"33"	"Apr, 2002"	"2002/04"	16283.73	5040	4779.30	25855.10
	"New Hampshire"	"33"	"May, 2002"	"2002/05"	19238.55	5208	6022.20	32331.00
	"New Hampshire"	"33"	"Jun, 2002"	"2002/06"	20814.96	5040	5236.20	32977.00
	"New Hampshire"	"33"	"Jul, 2002"	"2002/07"	23066.51	5208	10949.50	30978.30
	"New Hampshire"	"33"	"Aug, 2002"	"2002/08"	20830.34	5208	5208.00	28899.30
	"New Hampshire"	"33"	"Sep, 2002"	"2002/09"	15309.98	5040	3748.60	23533.40
	"New Hampshire"	"33"	"Oct, 2002"	"2002/10"	9761.79	5208	2551.30	17980.10
	"New Hampshire"	"33"	"Nov, 2002"	"2002/11"	6666.74	5040	1838.20	13821.00
	"New Hampshire"	"33"	"Dec, 2002"	"2002/12"	6060.33	5208	2268.70	9820.60
	"New Hampshire"	"33"	"Jan, 2003"	"2003/01"	6671.22	5208	2094.40	11393.30
	"New Hampshire"	"33"	"Feb, 2003"	"2003/02"	10170.05	4704	2685.80	17012.60
	"New Hampshire"	"33"	"Mar, 2003"	"2003/03"	14780.16	5208	4365.70	22792.00
	"New Hampshire"	"33"	"Apr, 2003"	"2003/04"	17630.51	5040	4514.20	29232.10
	"New Hampshire"	"33"	"May, 2003"	"2003/05"	17614.31	5208	6452.10	31529.00
	"New Hampshire"	"33"	"Jun, 2003"	"2003/06"	21539.47	5040	6402.60	32884.20
	"New Hampshire"	"33"	"Jul, 2003"	"2003/07"	21966.89	5208	6126.80	31354.20
	"New Hampshire"	"33"	"Aug, 2003"	"2003/08"	19010.61	5208	6036.20	27348.60
	"New Hampshire"	"33"	"Sep, 2003"	"2003/09"	15246.19	5040	5468.70	22701.90
	"New Hampshire"	"33"	"Oct, 2003"	"2003/10"	9835.09	5208	2446.50	18958.00
	"New Hampshire"	"33"	"Nov, 2003"	"2003/11"	7281.08	5040	1930.80	12919.50
	"New Hampshire"	"33"	"Dec, 2003"	"2003/12"	5792.46	5208	1725.70	9462.30
	"New Hampshire"	"33"	"Jan, 2004"	"2004/01"	6505.60	5208	2057.90	11171.90
	"New Hampshire"	"33"	"Feb, 2004"	"2004/02"	10974.00	4872	2741.70	16759.40
	"New Hampshire"	"33"	"Mar, 2004"	"2004/03"	13482.77	5208	4259.70	25572.90
	"New Hampshire"	"33"	"Apr, 2004"	"2004/04"	18137.46	5040	4954.80	29084.50
	"New Hampshire"	"33"	"May, 2004"	"2004/05"	20696.32	5208	7150.60	32408.70
	"New Hampshire"	"33"	"Jun, 2004"	"2004/06"	21731.70	5040	6213.00	33446.00
	"New Hampshire"	"33"	"Jul, 2004"	"2004/07"	19585.79	5208	5955.00	31067.10
	"New Hampshire"	"33"	"Aug, 2004"	"2004/08"	19464.41	5208	6357.80	28481.60
	"New Hampshire"	"33"	"Sep, 2004"	"2004/09"	15409.20	5040	4390.00	23262.20
	"New Hampshire"	"33"	"Oct, 2004"	"2004/10"	12252.02	5208	4196.00	18682.10
	"New Hampshire"	"33"	"Nov, 2004"	"2004/11"	7451.01	5040	2117.20	13131.10
	"New Hampshire"	"33"	"Dec, 2004"	"2004/12"	5423.11	5208	1941.30	9176.60
	"New Hampshire"	"33"	"Jan, 2005"	"2005/01"	7074.72	5208	2101.80	11820.00
	"New Hampshire"	"33"	"Feb, 2005"	"2005/02"	10186.25	4704	2945.60	17333.00
	"New Hampshire"	"33"	"Mar, 2005"	"2005/03"	15801.03	5208	5143.80	25280.50
	"New Hampshire"	"33"	"Apr, 2005"	"2005/04"	18955.18	5040	5133.50	28604.30
	"New Hampshire"	"33"	"May, 2005"	"2005/05"	16340.31	5208	6595.70	31665.00
	"New Hampshire"	"33"	"Jun, 2005"	"2005/06"	22697.44	5040	6869.10	32802.80
	"New Hampshire"	"33"	"Jul, 2005"	"2005/07"	22488.46	5208	6300.10	31481.50
	"New Hampshire"	"33"	"Aug, 2005"	"2005/08"	19455.69	5208	5564.00	28536.30
	"New Hampshire"	"33"	"Sep, 2005"	"2005/09"	16681.89	5040	4650.00	23488.40
	"New Hampshire"	"33"	"Oct, 2005"	"2005/10"	9372.39	5208	2539.50	18500.90
	"New Hampshire"	"33"	"Nov, 2005"	"2005/11"	7086.26	5040	2004.20	13316.40
	"New Hampshire"	"33"	"Dec, 2005"	"2005/12"	6077.97	5208	1654.60	9524.50
	"New Hampshire"	"33"	"Jan, 2006"	"2006/01"	5810.47	5208	1819.20	10825.10
	"New Hampshire"	"33"	"Feb, 2006"	"2006/02"	8944.64	4704	3046.70	15673.10
	"New Hampshire"	"33"	"Mar, 2006"	"2006/03"	14471.68	5208	5326.30	25134.50
	"New Hampshire"	"33"	"Apr, 2006"	"2006/04"	19514.28	5040	6786.30	30919.50
	"New Hampshire"	"33"	"May, 2006"	"2006/05"	17155.16	5208	5626.40	31057.40
	"New Hampshire"	"33"	"Jun, 2006"	"2006/06"	17963.58	5040	5922.80	32623.20
	"New Hampshire"	"33"	"Jul, 2006"	"2006/07"	22811.68	5208	8743.20	30994.90
	"New Hampshire"	"33"	"Aug, 2006"	"2006/08"	20206.24	5208	5850.40	28783.50
	"New Hampshire"	"33"	"Sep, 2006"	"2006/09"	15283.27	5040	4773.10	22896.20
	"New Hampshire"	"33"	"Oct, 2006"	"2006/10"	10838.99	5208	2288.60	18014.60
	"New Hampshire"	"33"	"Nov, 2006"	"2006/11"	7326.80	5040	2031.30	13223.50
	"New Hampshire"	"33"	"Dec, 2006"	"2006/12"	5655.61	5208	1558.30	9240.80
	"New Hampshire"	"33"	"Jan, 2007"	"2007/01"	6080.88	5208	2062.30	10939.40
	"New Hampshire"	"33"	"Feb, 2007"	"2007/02"	9638.50	4704	3229.40	16083.20
	"New Hampshire"	"33"	"Mar, 2007"	"2007/03"	14864.70	5208	4633.20	25566.20
	"New Hampshire"	"33"	"Apr, 2007"	"2007/04"	15576.89	5040	5102.00	29433.30
	"New Hampshire"	"33"	"May, 2007"	"2007/05"	21604.56	5208	6940.90	31763.80
	"New Hampshire"	"33"	"Jun, 2007"	"2007/06"	22945.41	5040	7658.00	32664.70
	"New Hampshire"	"33"	"Jul, 2007"	"2007/07"	21802.50	5208	6919.50	30470.60
	"New Hampshire"	"33"	"Aug, 2007"	"2007/08"	20384.93	5208	5914.70	29446.10
	"New Hampshire"	"33"	"Sep, 2007"	"2007/09"	16591.66	5040	5645.80	24046.00
	"New Hampshire"	"33"	"Oct, 2007"	"2007/10"	11166.42	5208	2563.90	18558.80
	"New Hampshire"	"33"	"Nov, 2007"	"2007/11"	7527.94	5040	2030.10	13809.20
	"New Hampshire"	"33"	"Dec, 2007"	"2007/12"	5447.61	5208	1654.70	9554.40
	"New Hampshire"	"33"	"Jan, 2008"	"2008/01"	6480.86	5208	1759.40	11454.90
	"New Hampshire"	"33"	"Feb, 2008"	"2008/02"	8152.41	4872	2701.90	16526.60
	"New Hampshire"	"33"	"Mar, 2008"	"2008/03"	13627.93	5208	4276.70	25659.90
	"New Hampshire"	"33"	"Apr, 2008"	"2008/04"	19921.37	5040	4859.10	29613.20
	"New Hampshire"	"33"	"May, 2008"	"2008/05"	21952.65	5208	5485.30	32097.50
	"New Hampshire"	"33"	"Jun, 2008"	"2008/06"	21513.78	5040	5744.60	32989.70
	"New Hampshire"	"33"	"Jul, 2008"	"2008/07"	22167.92	5208	9432.20	30543.10
	"New Hampshire"	"33"	"Aug, 2008"	"2008/08"	19673.66	5208	6875.00	27176.10
	"New Hampshire"	"33"	"Sep, 2008"	"2008/09"	15503.77	5040	3984.30	24088.00
	"New Hampshire"	"33"	"Oct, 2008"	"2008/10"	11057.29	5208	3057.10	17729.10
	"New Hampshire"	"33"	"Nov, 2008"	"2008/11"	6979.59	5040	2428.10	12700.80
	"New Hampshire"	"33"	"Dec, 2008"	"2008/12"	5121.13	5208	1674.40	9210.30
	"New Hampshire"	"33"	"Jan, 2009"	"2009/01"	6667.04	5208	2143.60	11098.90
	"New Hampshire"	"33"	"Feb, 2009"	"2009/02"	9476.00	4704	2858.30	16273.60
	"New Hampshire"	"33"	"Mar, 2009"	"2009/03"	15427.19	5208	4230.40	24428.70
	"New Hampshire"	"33"	"Apr, 2009"	"2009/04"	19579.71	5040	6357.20	30572.90
	"New Hampshire"	"33"	"May, 2009"	"2009/05"	18543.24	5208	5338.00	31828.30
	"New Hampshire"	"33"	"Jun, 2009"	"2009/06"	19481.70	5040	6691.90	33177.10
	"New Hampshire"	"33"	"Jul, 2009"	"2009/07"	19888.51	5208	5614.60	31161.50
	"New Hampshire"	"33"	"Aug, 2009"	"2009/08"	20242.26	5208	4484.60	29217.00
	"New Hampshire"	"33"	"Sep, 2009"	"2009/09"	16378.42	5040	3210.00	23664.70
	"New Hampshire"	"33"	"Oct, 2009"	"2009/10"	9668.00	5208	2804.30	17048.50
	"New Hampshire"	"33"	"Nov, 2009"	"2009/11"	8271.21	5040	2332.50	12598.40
	"New Hampshire"	"33"	"Dec, 2009"	"2009/12"	5976.84	5208	1930.60	9393.30
	"New Hampshire"	"33"	"Jan, 2010"	"2010/01"	6338.99	5208	1961.60	11663.10
	"New Hampshire"	"33"	"Feb, 2010"	"2010/02"	8994.77	4704	3255.60	14254.20
	"New Hampshire"	"33"	"Mar, 2010"	"2010/03"	14236.01	5208	3159.20	24889.60
	"New Hampshire"	"33"	"Apr, 2010"	"2010/04"	19029.61	5040	4895.00	30594.00
	"New Hampshire"	"33"	"May, 2010"	"2010/05"	21949.81	5208	5934.20	31760.70
	"New Hampshire"	"33"	"Jun, 2010"	"2010/06"	20632.79	5040	6458.30	32983.30
	"New Hampshire"	"33"	"Jul, 2010"	"2010/07"	22693.65	5208	10098.00	30910.70
	"New Hampshire"	"33"	"Aug, 2010"	"2010/08"	19746.20	5208	4849.40	27841.10
	"New Hampshire"	"33"	"Sep, 2010"	"2010/09"	14700.36	5040	4133.20	23414.90
	"New Hampshire"	"33"	"Oct, 2010"	"2010/10"	10138.63	5208	3266.40	18810.20
	"New Hampshire"	"33"	"Nov, 2010"	"2010/11"	7557.43	5040	2113.30	12569.80
	"New Hampshire"	"33"	"Dec, 2010"	"2010/12"	5817.61	5208	1813.40	9598.00
"Total"	"New Hampshire"	"33"			13963.28	1963584	1470.30	33518.30
	"New Jersey"	"34"	"Jan, 1979"	"1979/01"	6352.19	4123	1790.60	12004.00
	"New Jersey"	"34"	"Feb, 1979"	"1979/02"	9381.55	3724	2211.80	18778.90
	"New Jersey"	"34"	"Mar, 1979"	"1979/03"	15179.27	4123	4112.80	25003.80
	"New Jersey"	"34"	"Apr, 1979"	"1979/04"	17012.45	3990	4764.30	29463.20
	"New Jersey"	"34"	"May, 1979"	"1979/05"	20256.65	4123	6364.60	30169.50
	"New Jersey"	"34"	"Jun, 1979"	"1979/06"	23188.52	3990	6073.40	33678.50
	"New Jersey"	"34"	"Jul, 1979"	"1979/07"	21213.06	4123	7896.50	31840.00
	"New Jersey"	"34"	"Aug, 1979"	"1979/08"	19190.44	4123	4950.90	29326.60
	"New Jersey"	"34"	"Sep, 1979"	"1979/09"	16229.04	3990	4308.80	24914.00
	"New Jersey"	"34"	"Oct, 1979"	"1979/10"	11365.74	4123	3420.90	19537.40
	"New Jersey"	"34"	"Nov, 1979"	"1979/11"	8039.74	3990	2203.90	14694.30
	"New Jersey"	"34"	"Dec, 1979"	"1979/12"	7402.74	4123	2336.00	11371.40
	"New Jersey"	"34"	"Jan, 1980"	"1980/01"	7263.89	4123	1871.30	12320.30
	"New Jersey"	"34"	"Feb, 1980"	"1980/02"	10216.66	3857	3796.00	16684.40
	"New Jersey"	"34"	"Mar, 1980"	"1980/03"	13717.32	4123	4527.80	23657.80
	"New Jersey"	"34"	"Apr, 1980"	"1980/04"	18568.69	3990	5665.50	28896.60
	"New Jersey"	"34"	"May, 1980"	"1980/05"	20688.36	4123	5158.90	31952.90
	"New Jersey"	"34"	"Jun, 1980"	"1980/06"	24820.06	3990	14248.50	33460.50
	"New Jersey"	"34"	"Jul, 1980"	"1980/07"	24324.32	4123	12212.40	31699.80
	"New Jersey"	"34"	"Aug, 1980"	"1980/08"	20758.55	4123	7576.40	28917.20
	"New Jersey"	"34"	"Sep, 1980"	"1980/09"	17833.75	3990	4917.10	24651.60
	"New Jersey"	"34"	"Oct, 1980"	"1980/10"	11596.59	4123	2997.20	18560.50
	"New Jersey"	"34"	"Nov, 1980"	"1980/11"	8357.61	3990	2091.40	14991.90
	"New Jersey"	"34"	"Dec, 1980"	"1980/12"	7503.63	4123	2438.70	11120.40
	"New Jersey"	"34"	"Jan, 1981"	"1981/01"	7483.85	4123	1581.20	14087.10
	"New Jersey"	"34"	"Feb, 1981"	"1981/02"	9298.39	3724	2954.10	18174.00
	"New Jersey"	"34"	"Mar, 1981"	"1981/03"	14058.73	4123	4154.50	25407.20
	"New Jersey"	"34"	"Apr, 1981"	"1981/04"	17456.68	3990	4887.70	29329.90
	"New Jersey"	"34"	"May, 1981"	"1981/05"	22028.24	4123	6603.50	31485.50
	"New Jersey"	"34"	"Jun, 1981"	"1981/06"	22912.20	3990	5442.40	33347.00
	"New Jersey"	"34"	"Jul, 1981"	"1981/07"	21488.28	4123	8878.90	31330.00
	"New Jersey"	"34"	"Aug, 1981"	"1981/08"	19818.22	4123	9152.20	29950.20
	"New Jersey"	"34"	"Sep, 1981"	"1981/09"	14329.16	3990	4536.60	23730.60
	"New Jersey"	"34"	"Oct, 1981"	"1981/10"	11620.46	4123	3012.00	18946.00
	"New Jersey"	"34"	"Nov, 1981"	"1981/11"	8582.41	3990	2129.20	14564.70
	"New Jersey"	"34"	"Dec, 1981"	"1981/12"	6423.59	4123	1810.80	10782.10
	"New Jersey"	"34"	"Jan, 1982"	"1982/01"	7627.48	4123	2385.70	13161.90
	"New Jersey"	"34"	"Feb, 1982"	"1982/02"	9665.59	3724	2856.50	18542.70
	"New Jersey"	"34"	"Mar, 1982"	"1982/03"	14344.41	4123	3611.30	25981.90
	"New Jersey"	"34"	"Apr, 1982"	"1982/04"	19478.52	3990	4122.00	29946.10
	"New Jersey"	"34"	"May, 1982"	"1982/05"	19893.15	4123	5666.90	29750.30
	"New Jersey"	"34"	"Jun, 1982"	"1982/06"	20581.44	3990	6428.40	32849.40
	"New Jersey"	"34"	"Jul, 1982"	"1982/07"	23000.41	4123	7543.20	32236.00
	"New Jersey"	"34"	"Aug, 1982"	"1982/08"	20181.75	4123	5823.40	28994.40
	"New Jersey"	"34"	"Sep, 1982"	"1982/09"	16685.68	3990	3984.60	24668.40
	"New Jersey"	"34"	"Oct, 1982"	"1982/10"	13051.00	4123	3752.60	19919.60
	"New Jersey"	"34"	"Nov, 1982"	"1982/11"	8750.32	3990	2277.80	14464.30
	"New Jersey"	"34"	"Dec, 1982"	"1982/12"	7039.31	4123	2111.10	10831.20
	"New Jersey"	"34"	"Jan, 1983"	"1983/01"	7555.89	4123	1854.50	13388.50
	"New Jersey"	"34"	"Feb, 1983"	"1983/02"	10954.10	3724	3405.40	18689.10
	"New Jersey"	"34"	"Mar, 1983"	"1983/03"	14550.88	4123	3934.20	25981.40
	"New Jersey"	"34"	"Apr, 1983"	"1983/04"	15866.19	3990	5195.20	28513.00
	"New Jersey"	"34"	"May, 1983"	"1983/05"	20065.81	4123	5940.30	31759.00
	"New Jersey"	"34"	"Jun, 1983"	"1983/06"	25012.09	3990	9373.40	33504.10
	"New Jersey"	"34"	"Jul, 1983"	"1983/07"	24555.45	4123	11521.10	31628.90
	"New Jersey"	"34"	"Aug, 1983"	"1983/08"	20453.49	4123	8376.10	29618.00
	"New Jersey"	"34"	"Sep, 1983"	"1983/09"	17970.34	3990	4359.90	24387.90
	"New Jersey"	"34"	"Oct, 1983"	"1983/10"	12356.60	4123	3254.70	19506.20
	"New Jersey"	"34"	"Nov, 1983"	"1983/11"	8032.28	3990	2133.50	14756.20
	"New Jersey"	"34"	"Dec, 1983"	"1983/12"	6577.31	4123	2161.80	11166.90
	"New Jersey"	"34"	"Jan, 1984"	"1984/01"	7859.41	4123	2316.00	13332.10
	"New Jersey"	"34"	"Feb, 1984"	"1984/02"	9820.01	3857	2564.00	18450.10
	"New Jersey"	"34"	"Mar, 1984"	"1984/03"	13426.86	4123	4217.20	24806.20
	"New Jersey"	"34"	"Apr, 1984"	"1984/04"	16956.52	3990	5744.40	28612.30
	"New Jersey"	"34"	"May, 1984"	"1984/05"	17705.52	4123	5281.20	31327.70
	"New Jersey"	"34"	"Jun, 1984"	"1984/06"	23326.81	3990	6326.80	32931.90
	"New Jersey"	"34"	"Jul, 1984"	"1984/07"	21201.19	4123	6400.90	30807.80
	"New Jersey"	"34"	"Aug, 1984"	"1984/08"	19853.86	4123	12460.30	27512.70
	"New Jersey"	"34"	"Sep, 1984"	"1984/09"	16905.76	3990	2683.00	24742.30
	"New Jersey"	"34"	"Oct, 1984"	"1984/10"	11404.46	4123	2734.60	19877.20
	"New Jersey"	"34"	"Nov, 1984"	"1984/11"	8848.49	3990	1964.50	14342.80
